"","CAPTURISTA","OBSERVACIONES","FECHA LISTA","NUM LISTA","HORARIO AUDIENCIA","EXPEDIENTE","ANIO","uno","ESTADO PROCESAL POST-AUDIENCIA","FECHA SIGUIENTE AUDIENCIA","EJECUTORIA","NOTIFICACION","P_ACTOR","P_R.ACTOR","P_DEMANDADO","P_R.DEMANDADO","E_ACTOR","E_R.ACTOR","E_DEMANDADO","E_R.DEMANDADO","TRATAMIENTO QUE LES TOCO","TRATAMIENTO EXTRA","SE LLEVO TRATAMIENTO","SE CONCILIO?","CANTIDAD DE CONVENIO","CUANTO PAGARON HOY?","SE DESISTIÓ?","CANTIDAD DE DESISTIMIENTO","OBSERVACIONES2","id_exp_anio","max_fecha1","max_fecha2","tuvo_tratamiento","c1_se_concilio","c1_fecha_convenio","c1_fecha pago_convenio","c1_faltan_pagos_convenio","c1_cantidad_total_pagada_convenio","c1_convenio_insubsistente","c1_desistimiento","c1_estatus_concluido","c2_se_concilio","c2_fecha_convenio","c2_fecha pago_convenio","c2_faltan_pagos_convenio","c2_cantidad_total_pagada_convenio","c2_convenio_insubsistente","c2_desistimiento","c2_estatus_concluido"
"851","MIGUEL",,2016-03-29,3,1899-12-31 09:00:00,995,2010,"SI","5","12/04/2016",0,"4",,1,,1,,,,1,1,,1,0,40000,,,,,"995/2010",0,1,1,"1","29/03/2016","12/04/2016","0","40000","0","0","1",,,,,,,,
"852","MIGUEL",,2016-03-29,4,1899-12-31 09:00:00,1404,2011,"FED","3","27/04/2016",0,"1",,1,,2,,,,,0,,0,0,,,,,,"1404/2011",0,0,0,,,,,,,,,,,,,,,,
"853","MIGUEL",,2016-03-29,5,1899-12-31 09:00:00,763,2012,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"763/2012",1,0,0,,,,,,,,,,,,,,,,
"854","MIGUEL",,2016-03-29,6,1899-12-31 09:00:00,1407,2012,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1407/2012",1,0,0,,,,,,,,,,,,,,,,
"855","MIGUEL",,2016-03-29,7,1899-12-31 09:00:00,1539,2012,"AUD","3","06/06/2016",0,"1",1,,,1,,,,,0,,0,0,,,,,,"1539/2012",0,0,0,,,,,,,,,,,,,,,,
"856","MIGUEL",,2016-03-29,8,1899-12-31 09:00:00,1735,2012,"FED","3","13/09/2016",0,"1,2",,1,,1,,,,,0,,0,0,,,,,,"1735/2012",1,0,0,,,,,,,,,,,,,,,,
"857","MIGUEL",,2016-03-29,9,1899-12-31 09:00:00,946,2013,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"946/2013",0,0,0,,,,,,,,,,,,,,,,
"858","MIGUEL",,2016-03-29,10,1899-12-31 09:00:00,2102,2013,"AUD","3","30/03/2016",0,"4",,1,,1,,,,,0,,0,0,,,,,,"2102/2013",0,0,0,,,,,,,,,,,,,,,,
"859","MIGUEL",,2016-03-29,11,1899-12-31 09:00:00,8,2015,"AUD","3","30/03/2016",0,"2",,,,,,,,,0,,0,0,,,,,,"8/2015",0,0,0,,,,,,,,,,,,,,,,
"860","MIGUEL",,2016-03-29,12,1899-12-31 09:00:00,771,2015,"FED","3","20/09/2016",0,"1",1,1,,1,,,,,0,,0,0,,,,,,"771/2015",0,0,0,,,,,,,,,,,,,,,,
"861","MIGUEL",,2016-03-29,13,1899-12-31 09:00:00,1649,2013,"SI","3","30/03/2016",0,"4",1,1,,1,,,,,2,,0,0,,,,,,"1649/2013",0,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"862","MIGUEL",,2016-03-29,14,1899-12-31 09:00:00,833,2015,"NSA","3","22/08/2016",0,"1",,,,1,,,,,0,,0,0,,,,,,"833/2015",1,0,0,,,,,,,,,,,,,,,,
"863","MIGUEL",,2016-03-29,15,1899-12-31 09:30:00,1530,2012,"FED","3","11/08/2016",0,"1,2",,1,,,,,,,0,,0,0,,,,,,"1530/2012",0,0,0,,,,,,,,,,,,,,,,
"864","MIGUEL",,2016-03-29,16,1899-12-31 09:30:00,158,2013,"NSA","3","12/04/2016",0,"2",,,,,,,,,0,,0,0,,,,,,"158/2013",0,0,0,,,,,,,,,,,,,,,,
"865","MIGUEL",,2016-03-29,17,1899-12-31 09:30:00,1313,2015,"SI","2","11/07/2016",0,"4",,1,,1,,1,,,3,,1,0,,,,,,"1313/2015",0,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"866","MIGUEL",,2016-03-29,18,1899-12-31 10:00:00,1810,2008,"FED","1,2","15/08/2016",0,"1,2",,,,,,,,,0,,0,0,,,,,,"1810/2008",1,0,0,,,,,,,,,,,,,,,,
"867","MIGUEL",,2016-03-29,19,1899-12-31 10:00:00,312,2010,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"312/2010",1,0,0,,,,,,,,,,,,,,,,
"868","MIGUEL",,2016-03-29,20,1899-12-31 10:00:00,1673,2011,"NSD","2","08/09/2016",0,"1",1,,,,,,,,0,,0,0,,,,,,"1673/2011",1,0,0,,,,,,,,,,,,,,,,
"869","MIGUEL",,2016-03-29,21,1899-12-31 10:00:00,1632,2012,"SI","8",,0,"2",,,,,,,,,3,,0,0,,,,,"PENDIENTE DE ESTUDIO","1632/2012",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"870","MIGUEL",,2016-03-29,22,1899-12-31 10:00:00,414,2014,"SI","2","13/09/2016",0,"2",,1,,1,,1,,,1,,1,0,,,,,,"414/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"871","MIGUEL",,2016-03-29,23,1899-12-31 10:00:00,1519,2014,"NSD","1","11/08/2016",0,"1,2",,1,,2,,,,,0,,0,0,,,,,,"1519/2014",1,0,0,,,,,,,,,,,,,,,,
"872","MIGUEL",,2016-03-29,24,1899-12-31 10:00:00,613,2015,"SI","3","19/09/2016",0,"1,2",,1,,1,,1,,1,1,,1,0,,,,,,"613/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"873","MIGUEL",,2016-03-29,25,1899-12-31 10:00:00,1320,2015,"SI","3","20/09/2016",0,"1",1,1,,1,1,,,,2,,0,0,,,,,,"1320/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"874","MIGUEL",,2016-03-29,26,1899-12-31 10:00:00,1400,2015,"FED","1","11/08/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1400/2015",1,0,0,,,,,,,,,,,,,,,,
"875","MIGUEL",,2016-03-29,27,1899-12-31 10:00:00,1402,2015,"SI","2","07/09/2016",0,"4",,1,,1,1,,,,2,,1,0,,,,,,"1402/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"876","MIGUEL",,2016-03-29,28,1899-12-31 10:00:00,1407,2015,"FED","1","11/08/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1407/2015",1,0,0,,,,,,,,,,,,,,,,
"877","MIGUEL",,2016-03-29,29,1899-12-31 10:00:00,1551,2015,"SI","5","12/04/2016",0,"4",,1,,1,,,,,3,,0,0,14000,,,,,"1551/2015",1,1,1,"1","29/03/2016","12/04/2016","0","14000","0","0","1",,,,,,,,
"878","MIGUEL",,2016-03-29,30,1899-12-31 10:00:00,1965,2015,"FED EXH","1","02/08/2016",0,"1,2,3",,1,,,,,,,0,,0,0,,,,,,"1965/2015",1,0,0,,,,,,,,,,,,,,,,
"879","MIGUEL",,2016-03-29,31,1899-12-31 10:00:00,1710,2014,"SI","3","20/09/2016",0,"1",,1,,1,,,,1,1,,1,0,,,,,,"1710/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"880","MIGUEL",,2016-03-29,32,1899-12-31 10:30:00,424,2013,"SI","1","06/06/2016",0,"4",1,1,,1,1,,,,1,,1,0,,,,,,"424/2013",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"881","MIGUEL",,2016-03-29,33,1899-12-31 10:30:00,1528,2014,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1528/2014",1,0,0,,,,,,,,,,,,,,,,
"882","MIGUEL",,2016-03-29,34,1899-12-31 11:00:00,367,2010,"SI","3","16/08/2016",0,"2",1,2,,1,,,,,1,,0,0,,,,,,"367/2010",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"883","MIGUEL",,2016-03-29,35,1899-12-31 11:00:00,1317,2012,"SI","3","16/08/2016",0,"4",,1,,1,,,,1,3,,1,0,,,,,,"1317/2012",0,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"884","MIGUEL",,2016-03-29,36,1899-12-31 11:00:00,1626,2012,"SI","3","17/05/2016",0,"4",,1,,1,,1,,,2,,0,0,,,,,,"1626/2012",0,0,1,,,,,,,,,,,,,,,,
"885","MIGUEL",,2016-03-29,37,1899-12-31 11:00:00,1079,2013,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1079/2013",1,0,0,,,,,,,,,,,,,,,,
"886","MIGUEL",,2016-03-29,38,1899-12-31 11:00:00,103,2014,"CONV",,,,,,,,,,,,,0,,0,0,,,,,,"103/2014",0,0,0,,,,,,,,,,,,,,,,
"887","MIGUEL",,2016-03-29,39,1899-12-31 11:00:00,180,2014,"SI","3","31/05/2016",0,"2",,1,,,,,,,3,,0,0,,,,,,"180/2014",1,1,1,"1","08/09/2016","08/09/2016","0","65000","0","0","1",,,,,,,,
"888","MIGUEL",,2016-03-29,40,1899-12-31 11:00:00,1360,2014,"N/T","3","24/05/1904",0,"2",,1,,,,,,,0,,0,0,,,,,,"1360/2014",1,0,0,,,,,,,,,,,,,,,,
"889","MIGUEL",,2016-03-29,41,1899-12-31 11:00:00,21,2015,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"21/2015",0,0,0,,,,,,,,,,,,,,,,
"890","MIGUEL",,2016-03-29,42,1899-12-31 11:00:00,154,2015,"SI","3","16/08/2016",0,"2",,1,,,,1,,,2,,1,0,,,,,,"154/2015",0,0,1,,,,,,,,,,,,,,,,
"891","MIGUEL",,2016-03-29,43,1899-12-31 11:00:00,1406,2015,"FED","1","15/08/2016",0,"1,2",,1,,,,,,,0,,0,0,,,,,,"1406/2015",1,0,0,,,,,,,,,,,,,,,,
"892","MIGUEL",,2016-03-29,44,1899-12-31 11:00:00,1702,2015,"FED","1","21/04/2016",0,"1",,,,,,,,,0,,0,0,,,,,,"1702/2015",0,0,0,,,,,,,,,,,,,,,,
"893","MIGUEL",,2016-03-29,45,1899-12-31 11:00:00,26,2015,"SI","3","12/04/2016",0,"4",,1,,1,,,,1,1,,1,0,,,,,,"26/2015",0,0,1,,,,,,,,,,,,,,,,
"894","MIGUEL",,2016-03-29,46,1899-12-31 11:30:00,1841,2015,"FED","1","17/05/2016",0,"1",1,1,,,,,,,0,,0,0,,,,,,"1841/2015",0,0,0,,,,,,,,,,,,,,,,
"895","MIGUEL",,2016-03-29,47,1899-12-31 12:00:00,313,2008,"N/T",,,,,,,,,,,,,0,,0,0,,,,,,"313/2008",1,0,0,,,,,,,,,,,,,,,,
"896","MIGUEL",,2016-03-29,48,1899-12-31 12:00:00,1428,2013,"FED","3","15/08/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1428/2013",1,0,0,,,,,,,,,,,,,,,,
"897","MIGUEL",,2016-03-29,49,1899-12-31 12:00:00,711,2014,"EXH","1","02/08/2016",0,"2",,1,,,,,,,0,,0,0,,,,,,"711/2014",1,0,0,,,,,,,,,,,,,,,,
"898","MIGUEL",,2016-03-29,50,1899-12-31 12:00:00,1371,2014,"FED","1","08/08/2016",0,"4",,1,,,,,,,0,,0,0,,,,,,"1371/2014",1,0,0,,,,,,,,,,,,,,,,
"899","MIGUEL",,2016-03-29,51,1899-12-31 12:00:00,232,2015,"FED","1","15/04/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"232/2015",0,0,0,,,,,,,,,,,,,,,,
"900","MIGUEL",,2016-03-29,52,1899-12-31 12:00:00,717,2015,"SI","1","15/08/2016",0,"1,2",1,1,,1,1,,,1,3,,1,0,,,,,,"717/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"901","MIGUEL",,2016-03-29,53,1899-12-31 12:00:00,794,2015,"FED","1","08/08/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"794/2015",1,0,0,,,,,,,,,,,,,,,,
"902","MIGUEL",,2016-03-29,54,1899-12-31 12:00:00,1518,2015,"FED","1","02/08/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1518/2015",1,0,0,,,,,,,,,,,,,,,,
"903","MIGUEL",,2016-03-29,55,1899-12-31 12:00:00,1526,2015,"SI","7","07/07/2016",0,"4",,1,,1,,1,,1,1,,1,0,,,,,,"1526/2015",0,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"904","MIGUEL",,2016-03-29,56,1899-12-31 12:00:00,1164,2013,"FED","1","08/08/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1164/2013",1,0,0,,,,,,,,,,,,,,,,
"905","MIGUEL",,2016-03-29,57,1899-12-31 12:00:00,1148,2013,"NSD","1","12/07/2016",0,"1",,1,,1,,,,,0,,0,0,,,,,,"1148/2013",1,0,0,,,,,,,,,,,,,,,,
"906","MIGUEL",,2016-03-30,1,1899-12-31 09:00:00,218,2009,"N/T O/F",,,,,,,,,,,,,0,,0,0,,,,,,"218/2009",0,0,0,,,,,,,,,,,,,,,,
"907","MIGUEL",,2016-03-30,2,1899-12-31 09:00:00,299,2009,"AUD","3","21/09/2016",0,"2",,1,,1,,,,,0,,0,0,,,,,,"299/2009",0,0,0,,,,,,,,,,,,,,,,
"908","MIGUEL",,2016-03-30,3,1899-12-31 09:00:00,875,2009,"NST","3","21/09/2016",0,"1,2",,1,,1,,,,,0,,0,0,,,,,,"875/2009",1,0,0,,,,,,,,,,,,,,,,
"909","MIGUEL",,2016-03-30,4,1899-12-31 09:00:00,974,2010,"SI","8",,0,"1",,1,,1,,,1,,3,,1,0,,,,,,"974/2010",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"910","MIGUEL",,2016-03-30,5,1899-12-31 09:00:00,1539,2012,"AUD","3","12/09/2016",0,"4",,1,,1,,,,,0,,0,0,,,,,,"1539/2012",0,0,0,,,,,,,,,,,,,,,,
"911","MIGUEL",,2016-03-30,6,1899-12-31 09:00:00,946,2013,"AUD",,,,,,,,,,,,,0,,0,0,,,,,"OTRA FECHA","946/2013",1,0,0,,,,,,,,,,,,,,,,
"912","MIGUEL",,2016-03-30,7,1899-12-31 09:00:00,2102,2013,"AUD","3",,0,"2",,,,1,,,,,0,,0,0,,,,,"TERMINO PARTES ALEGATOS","2102/2013",1,0,0,,,,,,,,,,,,,,,,
"913","MIGUEL",,2016-03-30,8,1899-12-31 09:00:00,1362,2014,"SI","3","02/08/2016",0,"4",,1,2,1,,,,,1,,0,0,,,,,,"1362/2014",0,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"914","MIGUEL",,2016-03-30,9,1899-12-31 09:00:00,1419,2014,"N/T",,,,,,,,,,,,,0,,0,0,,,,,,"1419/2014",1,0,0,,,,,,,,,,,,,,,,
"915","MIGUEL",,2016-03-30,10,1899-12-31 09:00:00,8,2015,"AUD","3","08/06/2016",0,"2",,,,,,,,,0,,0,0,,,,,,"8/2015",0,0,0,,,,,,,,,,,,,,,,
"916","MIGUEL",,2016-03-30,11,1899-12-31 09:00:00,771,2015,"AUD","3","31/08/2016",0,"4",,1,,1,,,,,0,,0,0,,,,,,"771/2015",1,0,0,,,,,,,,,,,,,,,,
"917","MIGUEL",,2016-03-30,12,1899-12-31 09:00:00,847,2015,"AUD","3","31/03/2016",0,"4",,1,,1,,,,,0,,0,0,,,,,,"847/2015",0,0,0,,,,,,,,,,,,,,,,
"918","MIGUEL",,2016-03-30,13,1899-12-31 09:00:00,649,2015,"SI","3","31/03/2016",0,"4",,1,,1,,1,,1,2,,1,0,,,,,,"649/2015",0,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"919","MIGUEL",,2016-03-30,14,1899-12-31 09:30:00,995,2010,"N/T",,,,,,,,,,,,,0,,0,0,,,,,,"995/2010",0,0,0,,,,,,,,,,,,,,,,
"920","MIGUEL",,2016-03-30,15,1899-12-31 09:30:00,218,2014,"SI","3","07/04/2016",0,"4",,1,,1,,,,1,3,,1,0,,,,,,"218/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"921","MIGUEL",,2016-03-30,16,1899-12-31 09:30:00,1188,2014,"SI","8",,0,"4",,1,,1,,1,,,1,,1,0,,,,,,"1188/2014",0,1,1,"1","20/05/2016","03/06/2016","0","35000","0","0","1",,,,,,,,
"922","MIGUEL",,2016-03-30,17,1899-12-31 09:30:00,1840,2015,"SI","3","04/04/2016",0,"4",1,1,,,,1,,1,3,,1,0,,,,,,"1840/2015",0,0,1,,,,,,,,,,,,,,,,
"923","MIGUEL",,2016-03-30,18,1899-12-31 09:30:00,1774,2013,"NSD","1","08/08/2016",0,"1,2",,1,,1,,,,,0,,0,0,,,,,,"1774/2013",0,0,0,,,,,,,,,,,,,,,,
"924","MIGUEL",,2016-03-30,19,1899-12-31 09:30:00,715,2003,"SI","1","08/08/2016",0,"2",,1,,1,,,,,2,,0,0,,,,,,"715/2003",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"925","MIGUEL",,2016-03-30,20,1899-12-31 10:00:00,1333,2009,"SI","1","10/08/2016",0,"2",,,,,,,,1,3,,1,0,,,,,,"1333/2009",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"926","MIGUEL",,2016-03-30,21,1899-12-31 10:00:00,451,2012,"SI","1","30/06/2016",0,"1,2",1,1,,1,,1,,,1,,1,0,,,,,,"451/2012",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"927","MIGUEL",,2016-03-30,22,1899-12-31 10:00:00,1342,2013,"FED","2","02/09/2016",0,"4",1,1,,1,,,,,0,,0,0,,,,,,"1342/2013",1,0,0,,,,,,,,,,,,,,,,
"928","MIGUEL",,2016-03-30,23,1899-12-31 10:00:00,631,2014,"SI","3","21/09/2016",0,"2",,1,,1,,,,,2,,1,0,,,,,,"631/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"929","MIGUEL",,2016-03-30,24,1899-12-31 10:00:00,1169,2014,"SI","3","17/08/2016",0,"1",,1,,1,,1,,1,3,,1,0,,,,,,"1169/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"930","MIGUEL",,2016-03-30,25,1899-12-31 10:00:00,1979,2014,"SI",,,,,,,,,,,,,2,,0,0,,,,,,"1979/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"931","MIGUEL",,2016-03-30,26,1899-12-31 10:00:00,261,2015,"SI","5","08/04/2016",0,"4",1,1,,1,1,,,,1,,1,0,12000,,,,,"261/2015",1,1,1,"1","30/03/2016","08/04/2016","0","12000","0","0","1",,,,,,,,
"932","MIGUEL",,2016-03-30,27,1899-12-31 10:00:00,648,2015,"CTD","5","19/04/2016",0,"4",,1,,1,,,,,0,,0,0,8000,,,,,"648/2015",1,0,0,,,,,,,,,,,,,,,,
"933","MIGUEL",,2016-03-30,28,1899-12-31 10:00:00,772,2015,"SI","2","12/09/2016",0,"4",1,1,,1,1,,,,1,,1,0,,,,,,"772/2015",0,0,1,,,,,,,,,,,,,,,,
"934","MIGUEL",,2016-03-30,29,1899-12-31 10:00:00,1033,2015,"N/T O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1033/2015",1,0,0,,,,,,,,,,,,,,,,
"935","MIGUEL",,2016-03-30,30,1899-12-31 10:00:00,1427,2015,"FED","1","09/08/2016",0,"4",,1,,,,,,,0,,0,0,,,,,,"1427/2015",1,0,0,,,,,,,,,,,,,,,,
"936","MIGUEL",,2016-03-30,31,1899-12-31 10:00:00,1438,2015,"SI","1","14/07/2016",0,"1",,1,,1,,,,,3,,0,0,,,,,,"1438/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"937","MIGUEL",,2016-03-30,32,1899-12-31 10:00:00,1926,2015,"N/T","3","25/05/2016",0,"1",1,1,,1,,,,,0,,0,0,,,,,,"1926/2015",1,0,0,,,,,,,,,,,,,,,,
"938","MIGUEL",,2016-03-30,33,1899-12-31 10:30:00,678,2015,"SI","2","03/08/2016",0,"4",,1,,1,,1,,1,2,,1,0,,,,,"VISTA A LA PARTE ACTORA","678/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"939","MIGUEL",,2016-03-30,34,1899-12-31 10:30:00,1424,2015,"SI","1","30/03/2016",0,"4",,1,,1,1,,,,1,,1,0,,,,,"SE TURNA A DICTAMINADOR","1424/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"940","MIGUEL",,2016-03-30,35,1899-12-31 10:30:00,1592,2015,"FED","1","21/06/2016",0,"1,2",,,,,,,,,0,,0,0,,,,,,"1592/2015",1,0,0,,,,,,,,,,,,,,,,
"941","MIGUEL",,2016-03-30,36,1899-12-31 11:00:00,623,2011,"FED","1,2","13/04/2016",0,"1",,2,,,,,,,0,,0,0,,,,,,"623/2011",0,0,0,,,,,,,,,,,,,,,,
"942","MIGUEL",,2016-03-30,37,1899-12-31 11:00:00,1711,2012,"FED","1,2","16/08/2016",0,"1,2",,,,,,,,,0,,0,0,,,,,,"1711/2012",1,0,0,,,,,,,,,,,,,,,,
"943","MIGUEL",,2016-03-30,38,1899-12-31 11:00:00,1649,2013,"N/T","3","31/03/2016",0,"4",,,,1,,,,,0,,0,0,,,,,,"1649/2013",0,0,0,,,,,,,,,,,,,,,,
"944","MIGUEL",,2016-03-30,39,1899-12-31 11:00:00,342,2014,"SI","1","10/08/2016",0,"2",,,,,,,,1,2,,0,0,,,,,,"342/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"945","MIGUEL",,2016-03-30,40,1899-12-31 11:00:00,1203,2014,"FED","1","10/08/2016",0,"1,2",,1,,,,,,,0,,0,0,,,,,,"1203/2014",1,0,0,,,,,,,,,,,,,,,,
"946","MIGUEL",,2016-03-30,41,1899-12-31 11:00:00,1242,2014,"SI","7","24/05/2016",0,"2",,1,,1,,,,1,3,,1,0,,,,,,"1242/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"947","MIGUEL",,2016-03-30,42,1899-12-31 11:00:00,1701,2014,"BOL","1","02/06/2016",0,"2",,1,,1,,,,,0,,0,0,,,,,,"1701/2014",1,0,0,,,,,,,,,,,,,,,,
"948","MIGUEL",,2016-03-30,43,1899-12-31 11:00:00,2020,2014,"NSD","7","15/08/2016",0,"4",1,1,,1,,,,,0,,0,0,,,,,,"2020/2014",1,0,0,,,,,,,,,,,,,,,,
"949","MIGUEL",,2016-03-30,44,1899-12-31 11:00:00,1216,2015,"SI","5","11/04/2016",0,"2",1,1,,1,1,,,,1,,1,0,,,,,,"1216/2015",1,1,1,"1","30/03/2016","11/04/2016","0","80000","0","0","1",,,,,,,,
"950","MIGUEL",,2016-03-30,45,1899-12-31 11:00:00,1450,2015,"N/T","7","05/07/2016",0,"1",,1,,1,,,,,0,,0,0,,,,,,"1450/2015",1,0,0,,,,,,,,,,,,,,,,
"951","MIGUEL",,2016-03-30,46,1899-12-31 11:00:00,1459,2015,"FED","1","15/08/2016",0,"1",,1,,2,,,,,0,,0,0,,,,,,"1459/2015",1,0,0,,,,,,,,,,,,,,,,
"952","MIGUEL",,2016-03-30,47,1899-12-31 11:00:00,1594,2015,"NSA","1","10/08/2016",0,"1",,,,,,,,,0,,0,0,,,,,,"1594/2015",1,0,0,,,,,,,,,,,,,,,,
"953","MIGUEL",,2016-03-30,48,1899-12-31 11:30:00,15,2015,"NSD","1","06/06/2016",0,"1,2",,1,,,,,,,0,,0,0,,,,,,"15/2015",1,0,0,,,,,,,,,,,,,,,,
"954","MIGUEL",,2016-03-30,49,1899-12-31 11:30:00,1017,2015,"FED","1","09/08/2016",0,"1,2",,1,,1,,,,,0,,0,0,,,,,,"1017/2015",1,0,0,,,,,,,,,,,,,,,,
"955","MIGUEL",,2016-03-30,50,1899-12-31 12:00:00,152,2005,"N/T","7","19/04/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"152/2005",0,0,0,,,,,,,,,,,,,,,,
"956","MIGUEL",,2016-03-30,51,1899-12-31 12:00:00,1698,2012,"N/T",,,,,,,,,,,,,0,,0,0,,,,,,"1698/2012",1,0,0,,,,,,,,,,,,,,,,
"957","MIGUEL",,2016-03-30,52,1899-12-31 12:00:00,1912,2012,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1912/2012",1,0,0,,,,,,,,,,,,,,,,
"958","MIGUEL",,2016-03-30,53,1899-12-31 12:00:00,1448,2013,"FED","1","08/08/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1448/2013",1,0,0,,,,,,,,,,,,,,,,
"959","MIGUEL",,2016-03-30,54,1899-12-31 12:00:00,1719,2013,"FED","1","11/08/2016",0,"1",,,,,,,,,0,,0,0,,,,,,"1719/2013",1,0,0,,,,,,,,,,,,,,,,
"960","MIGUEL",,2016-03-30,55,1899-12-31 12:00:00,1936,2013,"FED","1","09/06/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1936/2013",1,0,0,,,,,,,,,,,,,,,,
"961","MIGUEL",,2016-03-30,56,1899-12-31 12:00:00,953,2014,"FED","1","10/08/2016",0,"1",,1,,1,,,,,0,,0,0,,,,,,"953/2014",1,0,0,,,,,,,,,,,,,,,,
"962","MIGUEL",,2016-03-30,57,1899-12-31 12:00:00,1454,2014,"FED","1","11/08/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1454/2014",1,0,0,,,,,,,,,,,,,,,,
"963","MIGUEL",,2016-03-30,58,1899-12-31 12:00:00,221,2015,"FED",".",,0,"2",,,,,,,,,0,,0,0,,,,,"VISTA PARTE ACTORA","221/2015",1,0,0,,,,,,,,,,,,,,,,
"964","MIGUEL",,2016-03-30,59,1899-12-31 12:00:00,1429,2015,"FED",,,,,,,,,,,,,0,,0,0,,,,,,"1429/2015",1,0,0,,,,,,,,,,,,,,,,
"965","MIGUEL",,2016-03-30,60,1899-12-31 12:00:00,1446,2015,"SI","2","06/09/2016",0,"2",,1,1,,1,,,,2,,1,0,,,,,,"1446/2015",1,1,1,"1","06/09/2016","20/09/2016","0","17000","0","0","1",,,,,,,,
"966","MIGUEL",,2016-03-30,61,1899-12-31 12:00:00,1819,2014,"FED","1","10/08/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1819/2014",0,0,0,,,,,,,,,,,,,,,,
"967","MIGUEL",,2016-03-31,1,1899-12-31 09:00:00,1478,2006,"FED","3","22/09/2016",0,"1,2",,,,,,,,,0,,0,0,,,,,,"1478/2006",1,0,0,,,,,,,,,,,,,,,,
"968","MIGUEL",,2016-03-31,2,1899-12-31 09:00:00,218,2009,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"218/2009",0,0,0,,,,,,,,,,,,,,,,
"969","MIGUEL",,2016-03-31,3,1899-12-31 09:00:00,245,2009,"FED","3","08/08/2016",0,"2",,1,,,,,,,0,,0,0,,,,,,"245/2009",1,0,0,,,,,,,,,,,,,,,,
"970","MIGUEL",,2016-03-31,4,1899-12-31 09:00:00,299,2009,"AUD",".",,0,"2",,2,,1,,,,,0,,0,0,,,,,"VISTA ACTORA","299/2009",1,0,0,,,,,,,,,,,,,,,,
"971","MIGUEL",,2016-03-31,5,1899-12-31 09:00:00,302,2011,"CTD","3","20/09/2016",0,"1,2",,1,,1,,,,,0,,0,0,,,,,,"302/2011",1,0,0,,,,,,,,,,,,,,,,
"972","MIGUEL",,2016-03-31,6,1899-12-31 09:00:00,1216,2011,"SI","3","28/06/2016",0,"1",,1,,1,,1,,1,3,,1,0,,,,,,"1216/2011",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
