reclutamiento,giro_empresa_d2,giro_empresa_d3,giro_empresa_d4,giro_empresa_d5,giro_empresa_d6,giro_empresa_d7,giro_empresa_d8,giro_empresa_d9,giro_empresa_d10,giro_empresa_d11,giro_empresa_d12,giro_empresa_d13,giro_empresa_d14,giro_empresa_d15,giro_empresa_d16,giro_empresa_d17,giro_empresa_d18,giro_empresa_d19,giro_empresa_d20,giro_empresa_d21,giro_empresa_d22,giro_empresa_d23,giro_empresa_d24,trabajador_base,gen,tipo_jornada_d2,tipo_jornada_d3,tipo_jornada_d4,reinst,indem,sal_caidos,prima_antig,prima_vac,hextra,rec20,prima_dom,desc_sem,desc_ob,sarimssinf,utilidades,monto_recsueldo,nulidad,vac,ag,codem,horas_extra,antiguedad,salario_diario,horas_sem,c_antiguedad,c_indem,c_prima_antig,c_rec20,c_ag,c_vac,c_hextra,c_prima_vac,c_prima_dom,c_desc_sem,c_desc_ob,c_utilidades,c_recsueldo,c_total,min_indem,min_prima_antig,min_ag,min_vac,min_prima_vac,min_ley,c_sal_caidos,prop_hextra,modo_termino,liq_total,liq_total_tope,liq_total_pos,duracion
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,2514.27,1,1,0,0,1,4.0999999,228.57,54,4.0999999,20571.301,5659.73,0,0,315.60999,85599.469,78.900002,0,0,0,0,2514.27,114739.28,20571.301,5659.73,3381.5801,324.38,81.099998,30018.09,111473.59,.74603456,1,22500,22500,1,1.12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,,1,1,1,0,1,.82800001,108.14,72,.82999998,9732.5996,996.15997,0,1245.21,498.07999,5016.6699,124.52,1075,0,1162.1899,0,0,19850.43,9732.5996,996.15997,1245.21,498.07999,124.52,12596.57,43623.68,.25272349,2,0,0,0,.34999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,,1,1,1,0,0,15.817,112.08,45,15.84,10086.9,21297.641,35496.059,1681.15,1669.17,0,417.29001,23115.811,0,24847.24,0,0,118611.27,10086.9,21297.641,13.82,1669.17,417.29001,33484.82,67335.656,0,3,31028.961,31028.961,1,2.1500001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,,1,1,1,0,1,4.842,75,48,4.8400002,6750,4359.4502,0,1220.55,1783.15,17640,445.79001,0,0,0,0,0,32198.939,6750,4359.4502,1112.67,883.15002,220.78999,13326.06,32100,.54784411,1,10500,10500,1,.57999998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,13929.3,1,1,1,0,1,.44999999,928.62,66,.44999999,83575.797,627.17999,0,2251.23,900.48999,56925,225.12,1897.5,0,2101.1499,0,13929.3,162432.78,83575.797,627.17999,2251.23,900.48999,225.12,87579.828,360397.41,.35045266,1,14000,14000,1,.20999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,74000,0,1,1,0,1,.99400002,1000,69,1,90000,1375.26,0,9972.5996,3989.04,409500,997.26001,0,69333.328,0,0,74000,659167.5,90000,1375.26,9972.5996,4000,1000,106347.86,407600,.62123817,2,0,0,0,.38999999
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,,1,1,1,0,1,8.3140001,250,63,8.3199997,22500,11949.58,41616.441,31212.33,24112.33,853125,6028.0801,0,0,29131.51,0,0,1019675.3,22500,11949.58,20.549999,1121.92,280.48001,35872.52,94775,.83666342,2,0,0,0,.13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,,1,1,1,0,1,1.2029999,250,63,1.21,22500,1734.62,6041.1001,4530.8198,1916.4399,172265.63,479.10999,0,0,4228.77,0,0,213696.47,22500,1734.62,20.549999,421.92001,105.48,24782.561,94775,.80612296,2,0,0,0,.13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1071.4,0,1,1,0,0,18.886,214.28,57,18.9,19285.199,27136.32,0,52.84,58709.59,0,14677.4,52767.859,0,0,0,1071.4,173700.59,19285.199,27136.32,52.84,3434.4399,858.60999,50767.41,97947.391,0,1,19000,19000,1,.83999997
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,,1,1,1,0,1,5.8060002,75.06,56,5.8099999,6755.3999,5236.98,0,6546.2202,4605.6001,53072.129,1151.4,0,0,0,0,0,77367.727,6755.3999,5236.98,1092.0699,852.26001,213.07001,14149.78,45884.18,.68597245,3,0,0,0,2.25
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,16500,1,1,1,0,1,23.539,500,60,23.559999,45000,32488.67,0,7191.7798,15424.66,614250,3856.1599,153500,0,164912.33,0,16500,1053123.6,45000,32488.67,7191.7798,5424.6602,1356.16,91461.273,262000,.58326489,3,0,0,0,1.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,13500,1,1,1,0,1,.264,500,60,.27000001,45000,385.47,0,2013.7,805.47998,27562.5,201.37,1750,0,1879.45,0,13500,93097.969,45000,385.47,2013.7,813.70001,203.42,48416.289,189100,.2960591,2,0,0,0,.12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,,0,1,1,0,1,.50599998,200,66,.50999999,18000,702.73999,0,1528.77,611.51001,39000,152.88,0,10400,1426.85,0,0,71822.742,18000,702.73999,1528.77,611.51001,152.88,20995.891,76600,.5430035,2,0,0,0,.16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,7000,1,1,1,0,1,2.7690001,233.33,72,2.77,21000,3823.53,0,9704.1104,5063.0098,220500,1265.75,8400,67200,9057.1699,0,7000,353013.59,21000,3823.53,3126.03,1796.35,449.09,30194.99,101756.67,.62462187,1,6000,6000,1,.64999998
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,0,1,1,0,1,6.0999999,221.42,57,6.0999999,19927.801,8417.8096,27031.439,4032.3899,2092.6001,166725,523.15002,0,0,0,0,0,228750.19,19927.801,8417.8096,1996.67,192.60001,48.150002,30583.039,94236.352,.72885185,1,8000,8000,1,.55000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,,0,1,1,0,1,9.5360003,214.29,69,9.5500002,19285.711,13167,0,30689.82,24574.17,526500,6143.54,0,0,0,0,0,620360.25,19285.711,13167,2809.2,,,35261.91,165064.3,.8487004,4,0,0,0,3.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,,0,1,0,0,1,.21699999,85.70999999999999,46.5,.22,7714.29,213.03999,0,-858.08002,106.52,300,0,0,0,0,0,0,8333.8496,7714.29,213.03999,266.29999,107.84,26.959999,8328.4199,37328.57,.035997767,3,0,0,0,.63999999
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,16266.67,0,1,1,0,1,2.9719999,813.33,72,2.98,73200,4103.1201,0,34811.512,18506.301,476043.75,4626.5801,30225,0,0,0,16266.67,657782.94,73200,4103.1201,11379.45,7586.2998,1896.58,98165.453,434238.66,.72370952,4,0,0,0,1.54
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,,0,1,1,0,0,11.861,82.81999999999999,42,11.87,7453.7998,11798.11,0,6.8099999,1147.23,0,286.81,0,0,0,0,0,20692.75,7453.7998,11798.11,6.8099999,1147.23,286.81,20692.75,31297.68,0,1,13000,13000,1,.12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,,0,1,1,1,0,.40799999,500,60,.41,45000,570.51001,0,3102.74,1241.1,0,310.26999,0,0,0,10000,0,60224.621,45000,570.51001,3102.74,1241.1,310.26999,50224.621,195250,0,1,13000,13000,1,.23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,4500,1,1,1,0,1,3.0139999,300,77,3.02,27000,4334.5698,0,4697.2598,3009.8601,185456.25,752.46997,0,0,0,0,4500,229750.41,27000,4334.5698,197.25999,59.18,14.79,31605.811,114540,.80720747,2,0,0,0,.15000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,.60299999,239.04,108,.61000001,21513.6,838.76001,0,2085.3101,834.12,176698.91,208.53,0,0,1946.29,0,0,204125.52,21513.6,838.76001,2085.3101,834.12,208.53,25480.32,105321.02,.86563849,1,7000,7000,1,.69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,17.618999,400,90,17.639999,36000,24320.221,0,11983.56,11697.53,2129400,2924.3799,0,0,98759.453,0,0,2315085.3,36000,24320.221,5983.5601,4497.5298,1124.38,71925.703,196760,.91979337,3,0,0,0,1.16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,,0,1,1,0,1,3.05,250,66,3.05,22500,4385.71,0,11455.48,6163.9302,156515.63,1540.98,9937.5,79500,10691.78,7350,0,310041,22500,4385.71,3236.3,163.92999,40.98,30326.93,121250,.50482237,1,15037.82,15037.82,1,1.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,,1,1,1,0,1,5.506,209.4,60,5.5100002,18846,7601.7202,0,8.2200003,1426.85,226012.5,356.70999,0,0,0,0,0,254252,18846,7601.7202,2769.8601,1426.85,356.70999,31001.15,112678.14,.88893104,2,0,0,0,1.58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,,1,1,1,0,1,4.8390002,60.05,30,4.8400002,5404.5,3338.03,0,2.3599999,674.40997,57014.691,168.60001,0,0,0,0,0,66602.594,5404.5,3338.03,795.78003,674.40997,168.60001,10381.32,32312.91,.85604316,2,0,0,0,1.58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,,1,1,1,0,1,1.886,82.12,54,1.89,7390.7998,1779.77,0,3.23,557.95001,13474.76,139.49001,0,0,0,0,0,23346,7390.7998,1779.77,1088.14,557.95001,139.49001,10956.16,44188.77,.57717639,2,0,0,0,1.58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,,1,1,1,0,1,5.4219999,179.16,66,5.4299998,16124.4,7488.3799,0,7.04,1025.7,318359.09,256.42999,0,0,0,0,0,343261.03,16124.4,7488.3799,2374.05,1025.7,256.42999,27268.949,96406,.92745477,2,0,0,0,1.58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,,1,1,1,0,1,3.5610001,119.44,48,3.5699999,10749.6,4895.5698,0,4.6999998,777.72998,139493.03,194.42999,0,0,0,0,0,156115.05,10749.6,4895.5698,1582.7,777.72998,194.42999,18200.029,64270.66,.89352709,2,0,0,0,1.58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,,1,1,1,0,1,1.256,119.44,66,1.26,10749.6,1724.53,0,4.6999998,235.45,48747.559,58.860001,0,0,0,0,0,61520.699,10749.6,1724.53,1582.7,235.45,58.860001,14351.14,64270.66,.79237658,2,0,0,0,1.58
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,2.2219999,125.42,48,2.22,11287.8,3067.8899,0,4004.3799,1949.59,0,487.39999,0,0,0,0,0,20797.061,11287.8,3067.8899,1785.21,269.59,67.400002,16477.881,53679.762,0,2,0,0,0,.57999998
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,,1,1,1,0,0,25.341999,225.57,70,25.360001,20301.301,34978.5,0,6076.1602,6354.4302,0,1588.61,70819.539,0,0,0,0,140118.55,20301.301,34978.5,2861.96,1640.27,410.07001,60192.102,117048.27,0,3,0,0,0,1.41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,,1,1,1,0,1,5.5640001,209.99,66,5.5700002,18899.1,7684.8398,0,2868.49,1595.62,725000,398.89999,0,0,0,0,0,756446.94,18899.1,7684.8398,2868.49,1595.62,398.89999,31446.961,79733.203,.95842808,2,0,0,0,.13
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,3930,0,1,1,0,1,3.8529999,262,61.5,3.8499999,23580,5315.9199,0,5909.5898,6844.9302,82075,1711.23,0,0,0,0,3930,129366.67,23580,5315.9199,2909.5901,2044.9301,511.23001,34361.672,104904.8,.63443696,2,0,0,0,.31999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,14014.75,0,1,1,0,1,4.631,229.75,72,4.6399999,20677.5,6663.1299,0,13923.29,8987.4004,363000,2246.8501,12100,96800,12995.07,0,14014.75,551408,20677.5,6663.1299,24.66,1795.0699,448.76999,29609.119,117080.6,.65831476,1,9000,9000,1,1.3200001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,,0,1,1,1,1,2.4189999,1150,52.5,2.4200001,103500,3481.03,55767.121,17439.039,4883.5601,190181.25,1220.89,0,0,0,0,0,376472.91,103500,3481.03,189.03999,4915.0698,1228.77,113313.91,453560,.50516582,2,0,0,0,.27000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,,0,1,1,1,1,4.4250002,1150,52.5,4.4299998,103500,6364.1899,101956.16,17439.039,6925.21,348665.63,1731.3,0,0,0,0,0,586581.5,103500,6364.1899,189.03999,6969.3198,1742.33,118764.88,453560,.59440267,2,0,0,0,.27000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,917.09998,0,1,1,0,1,4.5580001,152.85,52.5,4.5700002,13756.5,6556.9302,0,2399.6499,4570.6401,53054.172,1142.66,0,0,0,0,917.09998,82397.641,13756.5,6556.9302,106.79,1213.64,303.41,21937.27,59045.961,.64387971,1,9000,9000,1,.19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,3000,0,1,0,0,1,17.035999,500,72,17.049999,45000,24477.359,0,0,3609.8601,573300,902.46997,0,0,47738.078,0,3000,698027.75,45000,24477.359,123.29,138.08,34.52,69773.25,186250,.82131404,1,23000,23000,1,.07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,9999.5996,1,1,1,0,1,2.642,166.66,72,2.6500001,14999.4,3649.73,0,6616.4399,3410.96,150937.5,852.73999,5750,46000,6175.3398,0,9999.5996,248391.7,14999.4,3649.73,2431.51,1077.63,269.41,22427.67,63580.789,.60765916,1,6000,6000,1,.15000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,,1,1,1,0,0,.057999998,243.67,66,.059999999,21930.301,83.120003,0,210.66,84.260002,0,21.07,0,0,0,0,0,22329.41,21930.301,83.120003,210.66,84.260002,21.07,22329.41,101586.02,0,2,0,0,0,.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,,1,1,1,0,1,5.7080002,372.4,63,5.7199998,33516,8208.9404,0,6400,5122.3398,381440,1280.58,0,0,0,4000,0,439967.88,33516,8208.9404,26.299999,2143.8501,535.96002,44431.059,146986.28,.86697239,1,15000,15000,1,.27000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,,0,1,1,0,1,7.961,100,48,7.9699998,9000,0,0,12.33,1353.97,62400,338.48999,0,0,0,0,0,73104.789,9000,9563.8398,12.33,1353.97,338.48999,20268.631,42860,.85356921,1,6500,6500,1,.57999998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,5416.5801,1,1,1,0,0,.78299999,416.66,48,.79000002,37499.398,0,0,4931.4302,1972.5699,0,493.14001,4270.77,0,0,0,5416.5801,54583.891,37499.398,1132.8101,4931.4302,1979.42,494.85999,46037.91,313203.31,0,4,0,0,0,3.53
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,600,0,1,1,0,1,.45300001,100,54,.46000001,9000,552.33002,0,690.40997,276.16,4200,69.040001,0,0,0,0,600,15387.95,9000,552.33002,690.40997,277.81,69.449997,10590,40400,.27294084,1,4000,4000,1,.36000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,,0,1,1,0,1,12.483,140,62,12.5,12600,17232.33,0,26241.369,22652.381,210210,5663.1001,0,0,0,0,0,294599.19,12600,17232.33,1973.42,1092.38,273.10001,33171.238,64750,.7135458,1,50000,50000,1,.88999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,,0,1,1,0,0,3.0999999,95,,3.1099999,8550,3541.8101,0,4427.2598,2398.6799,0,599.66998,0,0,0,0,0,19517.42,8550,3541.8101,909.65997,118.68,29.67,13149.82,49523.5,0,4,0,0,0,1.4299999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,,0,1,1,0,0,1.464,95,,1.47,8550,1674.08,0,2092.6001,926.04999,0,231.50999,0,0,0,0,0,13474.25,8550,1674.08,909.65997,356.04999,89.010002,11578.81,49523.5,0,4,0,0,0,1.4299999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,40000,1,1,1,0,0,1.0470001,643.62,36,1.05,57925.801,965.42999,13507.2,9654.2998,3166.8,0,965.42999,1350,0,1469.04,0,40000,129004,57925.801,965.42999,1393.15,39.450001,9.8599997,60333.699,257319.28,0,1,10000,10000,1,.31999999
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,,0,1,1,0,0,2.3310001,300,40,2.3299999,27000,3219.02,0,4285.71,1285.71,0,0,0,0,0,0,0,35790.449,27000,3219.02,2941.29,716.23999,179.06,34055.609,171060,0,3,0,0,0,1.87
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,672.29999,0,1,1,0,1,2.428,1680.76,60,2.4300001,151268.41,3271.27,0,4089.0801,2053.75,55591.141,513.44,3529.6001,0,0,0,672.29999,220988.97,151268.41,3271.27,101.31,488.10999,122.03,155251.11,649277.56,.25155619,1,10000,10000,1,.19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,,0,1,1,0,0,5.0749998,3200,42,5.0799999,288000,7004.77,325084.94,3200,10895.78,0,2723.95,14080,0,0,0,0,650989.44,288000,7004.77,3129.8601,229.11,57.279999,298421.03,1537600,0,1,6000,6000,1,1.05
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,,0,1,1,0,0,6.2220001,3170.95,36,6.23,285385.5,8940.5498,394935.31,7185.8301,6341.8999,0,1585.48,0,0,0,0,0,704374.56,285385.5,8940.5498,390.94,1442.13,360.53,296519.66,1410438.5,0,1,30000,30000,1,.73000002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,,1,1,1,0,1,3.378,200,50,3.3800001,18000,4857.71,0,10150.68,5713.9702,107800,1428.49,0,0,0,0,0,147950.86,18000,4857.71,147.95,920.54999,230.14,24156.34,94900,.72862029,1,10000,10000,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,,0,0,1,0,1,.34400001,300,60,.34999999,27000,0,0,1342.0699,0,18225,0,1157.14,0,0,0,0,47724.219,27000,479.82999,1342.0699,536.83002,134.21001,29492.939,114720,.38188156,1,7000,7000,1,.16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,,0,1,1,0,0,.55800003,58.54,54,.56,5268.6001,0,0,495.59,198.23,0,49.560001,0,0,0,0,0,6011.98,5268.6001,396.47,495.59,198.23,49.560001,6408.4502,23632.6,0,1,6500,6500,1,.34999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,,0,1,1,0,1,.28099999,383.7,54,.28,34533,409.07001,0,1424.64,569.85999,13066.54,142.46001,0,0,0,0,0,50145.57,34533,409.07001,1424.64,575.34003,143.83,37085.879,258498.69,.26057217,4,0,0,0,2.8199999
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,0,1,1,0,0,.82200003,200,30,.81999999,18000,1133.46,0,73972.602,29589.039,0,7397.2598,0,0,0,0,0,130092.36,18000,1133.46,73972.602,29589.039,7397.2598,130092.36,115900,0,3,0,0,0,1.96
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2599.9399,0,1,1,0,1,22.021999,185.71,63,22.040001,16714.289,31640.029,0,2968.8799,11234.44,118300,2808.6101,0,0,0,0,2599.9399,186266.19,16714.289,31640.029,183.17,91.589996,22.9,48651.961,90962.859,.63511258,3,0,0,0,1.14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,679.34998,1,1,1,0,0,.075000003,226.45,48,.079999998,20380.5,114.07,0,231.5,103.28,0,25.82,0,0,0,0,679.34998,21534.52,20380.5,114.07,258.20999,106.85,26.709999,20886.34,100657.03,0,1,10000,10000,1,.73000002
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,0,1,1,0,0,6.131,133,,6.1399999,11970,0,0,1891.15,8761.9697,0,2190.49,0,0,0,0,0,24813.609,11970,8463.1504,1891.15,249.97,62.490002,22636.76,56046.199,0,1,5000,5000,1,.51999998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,,1,1,1,0,1,.82200003,900,63,.81999999,81000,1133.46,0,6164.3799,2465.75,110250,616.44,0,0,0,0,0,201630.03,81000,1133.46,6164.3799,2465.75,616.44,91380.031,342000,.54679358,1,10000,10000,1,.14
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1.475,175.76,66,1.48,15818.4,2127.95,0,3112.6001,1380.05,70743.75,345.01001,2695,21560,2905.1001,0,0,120687.87,15818.4,2127.95,109.32,543.12,135.78,18734.57,83029.023,.58617115,1,8000,8000,1,.98000002
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,142.86,1,1,1,1,1,.88099998,142.86,91,.88,12857.14,1216.58,0,1890.41,756.15997,92000,189.03999,0,13142.86,1764.38,0,142.86,123959.43,12857.14,1216.58,1890.41,756.15997,189.03999,16909.34,53728.57,.74217832,1,15000,15000,1,.1
