"estandarizados_duracion_convenio.id","estandarizados_duracion_convenio.antig_anos","estandarizados_duracion_convenio.horas","estandarizados_duracion_convenio.sueldo_diario_integrado","estandarizados_duracion_convenio.tipo_de_abogado","estandarizados_duracion_convenio.trab_base","estandarizados_duracion_convenio.gen","estandarizados_duracion_convenio.reinstalacion_t","estandarizados_duracion_convenio.indem_const_t","estandarizados_duracion_convenio.sal_caidos_t","estandarizados_duracion_convenio.rec_hr_extra","estandarizados_duracion_convenio.rec_20_d_ias_t","estandarizados_duracion_convenio.sarimssinfo","estandarizados_duracion_convenio.cod_imss","estandarizados_duracion_convenio.y"
897,1.19582711662673,-0.815272864956907,0.25120690525143,"0","0","1","1","1","1","1","1","1","0",0.465753424657534
898,-0.725203592379211,-0.462471871104721,-0.000981259371617562,"0","0","0","1","1","1","0","1","1","0",1.29315068493151
899,-0.431499886789091,1.06633243558808,-0.139441969491071,"0","0","0","0","1","1","1","0","0","0",0.756164383561644
900,-0.0507274417547178,1.06633243558808,-0.257987098017999,"0","0","0","0","1","1","0","0","0","0",0.172602739726027
902,0.307358078213195,-0.893673085812948,-0.163150995196456,"0","0","0","1","1","1","0","1","0","0",2.16164383561644
903,-0.780388004703033,-0.462471871104721,-0.447659303661086,"0","0","0","0","1","1","1","0","0","0",0.175342465753425
905,-0.0421431998376788,0.125529785315588,-0.648654939981064,"1","0","1","1","1","1","0","1","0","0",0.767123287671233
906,0.914386613775238,0.595931110451835,1.1354587279595,"0","0","0","1","0","1","1","0","1","0",0.613698630136986
907,0.493758759840327,0.595931110451835,1.1354587279595,"0","0","0","1","0","1","1","0","1","0",0.613698630136986
908,-0.432113046926022,0.125529785315588,-0.0683148923749132,"0","0","0","0","1","1","1","0","0","0",1.19178082191781
909,-0.424755125282846,-0.462471871104721,-0.0269094498830275,"0","0","1","0","1","1","1","0","0","0",1.2027397260274
910,1.39633048140328,-3.01047904892606,0.838868299995404,"0","0","1","0","1","1","0","0","1","0",0.646575342465753
913,0.337402924922831,0.125529785315588,0.121357313268173,"0","0","0","1","1","1","1","1","1","0",2.01643835616438
915,-0.248778165983546,-0.188071098108577,-0.290155504095067,"1","0","0","0","1","1","0","0","0","0",0.424657534246575
916,-0.48975009979757,-0.344871539820659,-0.600480909350658,"0","0","1","0","1","1","1","0","0","0",1.56438356164384
920,-0.649171735399722,1.06633243558808,-0.352823200839543,"0","0","1","0","1","1","1","0","1","0",0.550684931506849
921,-0.620353208963949,0.595931110451835,0.26696866554037,"0","0","0","0","1","1","1","0","0","0",0.736986301369863
922,-0.671858660466183,-0.188071098108577,0.437465011192941,"0","0","1","0","1","1","1","0","1","0",1.39452054794521
923,0.429376945462535,-0.462471871104721,-0.257987098017999,"0","0","1","1","1","1","1","1","1","0",1.8027397260274
924,0.212931417125766,0.125529785315588,-0.0809597060844523,"0","0","1","0","1","1","1","0","1","0",0.194520547945205
927,-0.652237536084379,-0.658472423244824,0.121357313268173,"0","0","1","1","1","1","1","1","1","0",1.71232876712329
929,1.00145535321949,0.125529785315588,-0.447659303661086,"0","0","0","0","1","1","1","0","0","0",1.13424657534247
930,0.311650199171714,-0.658472423244824,-0.53739322415083,"1","0","1","0","1","1","0","0","0","0",0.764383561643836
932,-0.47196845582656,-1.05047352752503,-0.0050908238272178,"0","0","0","1","0","1","0","0","0","0",0.238356164383562
933,-0.78835908648314,1.06633243558808,-0.583717499175726,"0","0","0","0","1","1","1","0","0","0",1.3041095890411
934,0.712656928724822,-0.854472975384927,-0.409724862532468,"0","0","0","0","1","1","0","1","0","0",1.89315068493151
935,-0.450507851033963,-0.070470766824515,1.2083687238087,"0","1","0","0","1","1","1","0","1","0",1.23287671232877
936,-0.768124801964406,-0.560472147174773,0.353155715784589,"0","1","0","0","1","1","0","0","0","0",0.123287671232877
939,-0.725203592379211,-0.815272864956907,-0.637331509304172,"0","0","1","0","1","1","1","0","0","0",0.405479452054795
940,-0.526539708013451,2.94793773613307,-0.612048204291949,"0","0","1","0","1","1","1","0","0","0",1.07671232876712
941,-0.370797033232886,0.125529785315588,0.405865621732802,"0","1","1","0","1","1","1","0","1","0",0.213698630136986
942,0.312876519445577,0.595931110451835,-0.220052656889382,"0","0","0","0","1","1","1","0","1","0",0.668493150684932
943,-0.688413984163329,-1.05047352752503,0.164242198964075,"1","0","0","0","1","1","0","0","0","0",0.556164383561644
944,0.121570556722994,-0.462471871104721,-0.503214292693946,"0","0","0","0","1","1","0","0","1","0",2.85753424657534
950,-0.754635278951916,-0.658472423244824,-0.346317444185985,"1","0","1","0","1","1","0","0","0","0",1.42739726027397
957,1.94572196409378,-1.05047352752503,-0.182118215760765,"0","0","1","0","1","1","1","0","0","0",0.545205479452055
958,2.7888171523744,0.595931110451835,0.0587654854059546,"0","0","0","1","0","1","1","0","1","0",2.36438356164384
959,0.284057993009803,-0.854472975384927,-0.479258693121224,"0","0","1","0","1","1","0","0","0","0",0.619178082191781
960,1.63239713412186,0.595931110451835,-0.261344296057882,"0","0","1","0","1","1","1","0","0","0",2.75890410958904
961,-0.0979407722984323,-0.658472423244824,-0.352823200839543,"0","1","1","0","1","1","0","0","0","0",0.443835616438356
962,0.627427669691363,0.125529785315588,-0.276954318582308,"0","0","0","0","1","1","1","0","1","0",0.441095890410959
963,-0.700064026765025,-0.854472975384927,-0.484740219864309,"1","0","0","0","1","1","0","0","0","0",0.865753424657534
964,0.0148806928969374,0.595931110451835,0.831509018416452,"0","0","0","0","1","1","1","0","0","0",0.358904109589041
966,-0.259201888311379,-0.658472423244824,0.594077351392437,"0","0","1","1","0","1","1","0","1","0",1.07397260273973
968,-0.733174674159318,-0.188071098108577,-0.542495406482629,"0","0","1","0","1","1","0","0","0","0",0.556164383561644
971,4.81837720561719,-0.658472423244824,-0.54382311192213,"1","0","0","0","1","1","0","0","0","0",0.361643835616438
976,-0.429047246241365,-0.658472423244824,-0.47580665897852,"0","0","0","1","0","1","1","1","1","0",0.419178082191781
978,0.418953223134702,-0.658472423244824,-0.491909829237618,"0","0","0","1","0","1","1","0","1","0",1.38630136986301
979,1.61277600974005,-0.344871539820659,-0.430512936270951,"1","0","0","0","1","1","1","0","0","0",0.367123287671233
980,-0.759540560047367,1.06633243558808,-0.0683148923749132,"0","0","0","0","1","1","1","0","1","0",0.586301369863014
982,-0.559037195270813,0.909531993876,-0.487186991317105,"1","0","1","0","1","1","0","0","0","0",0.263013698630137
983,0.130767958776964,-1.08967363795305,0.0644556515752472,"0","1","1","1","1","1","1","1","1","0",0.241095890410959
984,-0.385512876519239,-0.658472423244824,1.98475396316755,"0","0","0","0","1","1","1","0","0","0",1.25479452054795
985,-0.0924223310660501,1.06633243558808,-0.45740845503114,"1","1","0","0","1","1","0","0","0","0",0.172602739726027
986,-0.681056062520153,-1.7560755152294,-0.562695496383618,"1","0","1","0","1","1","0","0","0","0",1.47671232876712
989,0.181660250142266,-0.344871539820659,0.550092366903805,"0","0","0","1","1","1","1","0","1","0",1.35890410958904
991,-0.771190602649062,-0.344871539820659,2.01807936969904,"0","0","1","0","1","1","1","0","1","0",0.789041095890411
992,-0.501400142399265,-1.9520760673695,-0.287765634303964,"0","0","0","0","1","1","0","1","0","0",0.197260273972603
995,-0.434565687473747,-0.815272864956907,-0.496196421085151,"1","0","1","0","1","1","0","0","0","0",0.956164383561644
997,0.0755835464531418,0.909531993876,-0.494128994043642,"0","0","1","0","1","1","1","0","1","0",0.978082191780822
998,-0.409426121859562,0.0471295644595468,-0.163150995196456,"0","1","0","0","1","1","1","0","0","0",1.12602739726027
999,-0.687187663889467,-1.44247463180524,-0.333855980275234,"0","0","0","0","1","1","0","0","1","0",0.328767123287671
1000,-0.522247587054931,-0.815272864956907,-0.496082617761766,"1","0","0","0","1","1","0","0","0","0",0.473972602739726
1003,-0.152512024485323,-0.344871539820659,0.121357313268173,"0","1","1","0","1","1","0","0","1","0",0.747945205479452
1005,-0.477486897058942,-0.658472423244824,-0.416040946980383,"0","0","0","1","0","1","0","0","1","0",1.91232876712329
1006,-0.244486045025027,-0.344871539820659,-0.414921880967089,"0","1","0","0","1","1","0","1","0","0",0.210958904109589
1008,-0.536350270204353,-0.462471871104721,-0.0335290098599712,"0","0","1","0","1","1","1","1","1","0",1.29041095890411
1012,0.778878223513408,0.125529785315588,-0.524343776402585,"0","0","0","1","1","1","1","1","1","0",0.920547945205479
1013,-0.123693498049549,-0.344871539820659,0.453283673143574,"0","0","0","0","1","1","1","1","0","0",0.627397260273973
1014,-0.467676334868041,0.125529785315588,0.0971172053869867,"0","0","1","0","1","1","1","0","1","0",0.701369863013699
1015,0.133220599324689,-4.40208296912079,0.0483145468750206,"0","0","1","0","1","0","1","0","0","0",0.90958904109589
1018,-0.649784895536654,-1.44247463180524,-0.194763029470304,"0","0","1","0","1","0","0","0","0","0",0.594520547945205
1021,-0.18255687119496,0.125529785315588,1.24165619589906,"0","0","1","1","1","1","0","1","1","0",0.816438356164384
1022,-0.630776931291782,0.125529785315588,0.0644556515752472,"0","0","1","0","1","1","1","0","0","0",0.912328767123288
1023,-0.328488983784623,-1.44247463180524,-0.595451886298179,"1","0","1","0","1","1","0","0","0","0",1.84383561643836
1024,-0.693932425395711,0.125529785315588,3.9148014261299,"0","0","0","0","1","1","1","0","1","0",0.586301369863014
1027,-0.717232510599103,0.125529785315588,-0.628758325609104,"1","0","0","0","1","1","0","0","0","0",0.578082191780822
1029,-0.185009511742685,1.06633243558808,-0.447659303661086,"0","0","0","0","1","1","1","0","1","0",1.0958904109589
1030,1.78997928931322,1.06633243558808,0.538636165682963,"0","0","0","0","1","1","1","0","0","0",2.97260273972603
1032,0.204960335345658,-0.344871539820659,0.166688970416871,"0","0","1","1","0","1","1","1","1","0",1.88493150684932
1033,-0.639974333345752,0.125529785315588,-0.326420829814025,"0","0","1","0","1","1","1","0","0","0",1.4
1034,-0.590308362254312,0.595931110451835,-0.176712557899937,"0","0","1","0","1","1","1","0","1","0",0.150684931506849
1035,-0.308254699265888,0.125529785315588,-0.472961575893873,"0","0","0","0","1","1","1","0","1","0",0.882191780821918
1041,-0.554745074312293,0.125529785315588,0.311029518911259,"0","0","1","0","1","1","1","0","1","0",1.24931506849315
1042,1.54655471495147,0.125529785315588,1.31158833811967,"0","0","0","1","1","1","1","1","1","0",0.397260273972603
1044,0.612711826405011,-0.658472423244824,0.863788518213968,"0","0","0","1","0","1","1","1","1","0",1.1972602739726
1045,0.589411741201619,-0.188071098108577,-0.57365584026685,"0","0","0","0","1","1","1","1","1","0",0.506849315068493
1051,-0.571913558146371,-2.38327728207773,-0.579671158788674,"1","0","0","0","1","1","0","0","0","0",0.167123287671233
1053,1.81205305424275,1.53673376072433,0.5101853348365,"0","0","0","1","1","1","1","0","1","0",1.05205479452055
1054,-0.604411045403733,0.595931110451835,1.05887992973257,"0","0","0","1","1","1","1","1","1","0",0.756164383561644
1057,-0.74727735730874,0.125529785315588,2.49225988380675,"0","0","0","1","1","1","1","1","1","0",0.517808219178082
1058,-0.32297054255224,-0.344871539820659,-0.447659303661086,"0","0","0","0","1","1","1","0","0","0",0.526027397260274
1059,-0.483005338291325,1.06633243558808,-0.447659303661086,"0","0","0","0","1","1","1","0","1","0",0.216438356164384
1060,-0.669406019918457,-1.28567419009315,0.934235484992748,"0","0","1","0","1","1","1","0","1","0",1.17260273972603
1061,0.114212635079817,-1.44247463180524,-0.321223811379404,"0","0","1","0","1","1","1","0","1","0",0.358904109589041
1062,-0.28679409447329,-0.344871539820659,-0.570946237329092,"0","0","1","0","1","1","1","0","0","0",0.345205479452055
1063,-0.582950440611136,0.125529785315588,0.121357313268173,"0","0","1","0","1","1","1","0","1","0",0.197260273972603
1065,-0.516729145822549,-0.462471871104721,-0.479271337934933,"0","0","1","0","1","1","1","0","1","0",0.361643835616438
1066,-0.438857808432267,-0.266471318964618,0.216193416089716,"0","0","0","0","1","1","1","1","1","0",0.654794520547945
1067,2.96908623263222,2.94793773613307,-0.409724862532468,"0","0","0","1","1","1","1","0","0","0",2.26575342465753
1070,-0.183783191468822,-0.266471318964618,0.563925793102041,"0","0","1","1","1","1","1","1","0","0",0.673972602739726
1071,0.0964309911088079,0.595931110451835,-0.24218740328793,"0","0","0","0","1","1","1","0","1","0",0.205479452054795
1079,-0.483005338291325,1.37993331901225,0.688799650890594,"0","0","0","0","1","1","1","1","0","0",1.30958904109589
1080,-0.478100057195874,2.00713508586058,-0.566014759982372,"1","0","0","0","1","1","0","0","0","0",0.43013698630137
1081,-0.623419009648605,-1.89980925346548,-0.449760871699611,"0","0","1","0","1","1","1","0","1","0",0.402739726027397
1082,-0.235288642971056,-0.344871539820659,-0.420574112695253,"0","0","0","1","0","1","1","0","1","0",0.16986301369863
1083,1.06093188650183,0.360730447883712,0.0400692251354219,"0","0","0","0","1","1","1","0","1","0",0.298630136986301
1086,-0.389804997477758,-0.815272864956907,-0.455227224666245,"0","0","1","1","0","1","1","0","1","0",0.493150684931507
1087,-0.722137791694554,-0.736872644100866,-0.0683148923749132,"0","0","1","0","1","1","1","0","1","0",0.786301369863014
1089,-0.372023353506749,-0.815272864956907,-0.224478341687721,"0","0","0","0","1","1","1","0","0","0",0.991780821917808
1096,-0.733174674159318,0.909531993876,-0.483184907778036,"1","0","1","0","1","1","0","0","1","0",0.36986301369863
1097,-0.625258490059399,-0.815272864956907,0.120238247254879,"0","0","0","1","1","1","1","0","1","0",0.408219178082192
1100,-0.0378510788791593,0.125529785315588,-0.396447808137452,"0","1","1","0","1","1","1","0","1","0",0.750684931506849
1101,-0.443763089527718,1.06633243558808,-0.253207358435794,"0","0","0","1","0","1","0","0","0","0",0.112328767123288
1103,3.83854730680088,0.595931110451835,-0.257987098017999,"0","0","0","0","1","1","1","0","1","0",1.17808219178082
1107,0.989192150480864,-0.658472423244824,0.0718528675953275,"1","0","1","0","1","1","1","0","0","0",0.879452054794521
1108,-0.42230248473512,-1.44247463180524,-0.385067475798867,"0","0","0","0","1","1","1","0","0","0",1.38904109589041
1111,1.91445079711028,1.8503346441485,-0.352823200839543,"0","0","0","0","1","1","1","0","1","0",1.16438356164384
1112,-0.715393030188309,0.125529785315588,-0.628322079536125,"0","0","1","0","1","1","1","0","1","0",0.36986301369863
1113,-0.186235832016548,-0.344871539820659,1.06524207743043,"1","1","0","1","1","1","0","1","0","0",1.13150684931507
1116,-0.258588728174448,0.595931110451835,0.500701724554346,"0","0","1","1","1","1","1","1","1","0",1.49315068493151
1118,-0.674924461150839,-0.344871539820659,-0.519102501119982,"0","0","1","0","1","1","1","0","1","0",0.16986301369863
1119,0.0222386145401137,0.595931110451835,-0.295921539146617,"0","0","1","0","1","0","1","0","1","0",1.1972602739726
1121,0.0203991341293196,-0.344871539820659,-0.443733089004274,"0","0","0","0","1","1","0","0","0","0",0.161643835616438
1123,-0.662661258412212,1.30153309815621,-0.16620471770731,"1","0","0","0","1","1","0","0","0","0",0.572602739726027
1126,-0.561489835818538,-0.972073306668989,-0.321211166565695,"0","0","1","0","1","1","0","1","0","0",1.14246575342466
1128,-0.777322204018376,-0.815272864956907,-0.500198504624221,"1","0","0","0","1","1","0","0","0","0",0.841095890410959
1130,1.59928648672756,-1.28567419009315,-0.0683148923749132,"0","1","0","0","1","1","0","0","1","0",1.91780821917808
1135,0.220289338768942,-1.44247463180524,-0.608463399605294,"1","0","0","0","1","1","0","0","0","0",0.561643835616438
1136,0.496211400388053,0.125529785315588,-0.435899626911214,"0","0","0","0","1","1","1","0","1","0",0.649315068493151
1137,1.59867332659063,-0.658472423244824,2.20775157534212,"0","0","0","1","1","1","1","1","1","0",0.6
1139,-0.410039281996493,0.282330227027671,-0.137203837464482,"0","0","1","0","1","0","1","1","0","0",0.56986301369863
1141,-0.212601717904596,-1.05047352752503,-0.420563274283502,"0","0","0","0","1","1","0","0","1","0",0.849315068493151
1146,-0.35914699063119,-1.44247463180524,1.0697183414836,"0","0","0","1","0","1","1","0","1","0",0.416438356164384
1151,0.389521536561997,-1.05047352752503,-0.6609646661273,"1","0","1","0","1","1","0","0","0","0",1.40547945205479
1152,-0.589082041980449,-1.05047352752503,-0.595717427386079,"1","0","1","0","1","1","0","0","0","0",0.602739726027397
1153,4.70371626001103,-0.658472423244824,2.14821346999076,"0","0","0","1","0","1","1","0","0","0",1.96712328767123
1154,0.0173333334446628,-0.344871539820659,-0.333855980275234,"0","0","0","0","1","1","1","1","0","0",0.561643835616438
1155,2.17810965599077,-0.344871539820659,1.51228682131747,"0","0","1","0","1","1","1","0","1","0",1.67397260273973
1156,2.50860296979677,0.595931110451835,0.121357313268173,"0","0","0","1","1","1","1","1","1","0",0.331506849315069
1157,0.0118148922122806,2.47753641099683,-0.562817428515817,"0","0","1","0","1","1","0","0","0","0",0.813698630136986
1158,-0.457865772677139,1.06633243558808,0.538636165682963,"0","0","1","0","1","1","1","0","1","0",0.898630136986301
1165,0.230099900959844,0.0471295644595468,-0.0683148923749132,"0","0","1","0","1","1","1","0","1","0",2.0958904109589
1166,-0.0586985235348254,-0.580072202388783,0.350348567141071,"0","0","1","1","1","1","1","1","1","0",0.378082191780822
1167,-0.221185959821635,0.909531993876,1.20374704439786,"0","0","1","0","1","0","1","0","0","0",0.989041095890411
1168,-0.690866624711055,-0.344871539820659,-0.603209479508981,"1","0","0","0","1","1","0","0","0","0",1.36438356164384
1169,1.50731246618786,1.22313287730017,4.71626133107476,"0","0","1","1","1","1","1","1","1","0",0.786301369863014
1170,0.482721877375563,1.06633243558808,-0.131538960922609,"0","0","0","0","1","1","1","0","0","0",0.901369863013699
1171,-0.497108021440746,-0.0312706563964944,-0.371790421403851,"0","0","1","0","1","1","1","0","1","0",0.96986301369863
1176,-0.714166709914446,-0.815272864956907,-0.489704573726674,"0","0","1","0","1","0","0","0","0","0",1.36164383561644
1183,-0.710487749092858,-0.344871539820659,-0.447659303661086,"0","0","1","0","1","1","1","0","0","0",1.16164383561644
1186,-0.523473907328794,-1.05047352752503,-0.510883372208781,"0","0","0","0","1","1","1","0","0","0",1.60821917808219
1191,-0.467676334868041,-0.227271208536598,-0.479258693121224,"0","0","0","0","1","1","1","0","1","0",1.15890410958904
1192,-0.319904741867584,1.06633243558808,-0.430512936270951,"1","0","0","0","1","1","0","0","0","0",1.85205479452055
1195,-0.157417305580774,-0.266471318964618,0.238233326385443,"0","0","1","0","1","1","1","1","1","0",1.18630136986301
1196,0.164491766308189,-1.44247463180524,-0.45591004460656,"0","0","0","0","1","1","0","1","0","0",0.810958904109589
1197,-0.730108873474662,0.595931110451835,-0.163150995196456,"0","0","1","0","1","1","1","0","0","0",0.832876712328767
1198,-0.294152016116467,0.909531993876,0.167713200327343,"0","0","0","0","1","1","1","0","1","0",0.810958904109589
1200,-0.259815048448311,-1.05047352752503,-0.469414705648348,"0","0","1","1","1","1","1","1","1","0",0.106849315068493
1201,-0.00964571258031687,2.00713508586058,-0.383417327609772,"0","0","0","0","1","1","1","1","1","0",1.93424657534247
1202,-0.668179699644594,0.595931110451835,3.11347429172899,"0","0","1","0","1","1","1","0","1","0",0.671232876712329
1203,0.170623367677502,-2.85367860721398,-0.595053574666328,"1","0","1","0","1","1","0","0","0","0",1.2027397260274
1205,-0.649784895536654,-1.05047352752503,-0.166223684927874,"1","0","1","0","1","1","0","0","0","0",1.94520547945205
1206,-0.208922757083008,0.125529785315588,-0.574113763163331,"0","0","1","0","1","1","1","0","0","0",0.657534246575342
1207,-0.0715748864103839,0.595931110451835,2.01807936969904,"0","0","0","0","1","1","1","0","1","0",1.67671232876712
1208,-0.235288642971056,0.595931110451835,-0.599397068175555,"0","0","0","0","1","1","1","0","1","0",0.616438356164384
1209,-0.725203592379211,-0.658472423244824,-0.447659303661086,"0","1","0","0","1","1","0","0","1","0",0.383561643835616
1211,-0.700677186901956,0.125529785315588,-0.294385194280908,"0","0","0","1","1","1","1","1","1","0",0.668493150684932
1212,-0.700064026765025,0.282330227027671,-0.257987098017999,"0","0","1","1","0","1","1","0","1","0",0.367123287671233
1215,-0.601345244719076,0.125529785315588,-0.366384763543023,"0","0","1","0","1","1","1","0","1","0",1.22191780821918
1221,-0.720911471420691,-0.658472423244824,-0.552233177520345,"0","0","0","0","1","1","1","0","1","0",0.405479452054795
1224,-0.578658319652616,-0.815272864956907,-0.529654598160592,"1","0","1","0","1","1","0","0","0","0",1.51780821917808
1228,-0.40881296172263,-0.344871539820659,-0.284104960735052,"0","0","0","0","1","1","1","1","1","0",0.665753424657534
1229,-0.473807936237354,0.595931110451835,-0.284541206808032,"0","0","0","0","1","1","1","1","0","0",0.378082191780822
1230,0.45880863203524,-0.815272864956907,-0.365468014549082,"0","0","1","0","1","1","1","0","0","0",0.934246575342466
1231,-0.0899696905183246,0.360730447883712,1.53375139258942,"0","0","1","0","1","1","1","0","0","0",2.24657534246575
1233,-0.764445841142817,-0.109670877252536,-0.479296627562353,"0","0","0","0","1","1","1","0","1","0",0.375342465753425
1235,-0.740532595802495,1.06633243558808,-0.257987098017999,"0","0","0","0","1","1","1","0","0","0",0.353424657534247
1236,-0.754635278951916,-0.815272864956907,-0.229953546023951,"0","0","0","1","1","1","1","1","1","0",0.906849315068493
1237,-0.0531800823024432,0.125529785315588,1.02230029007283,"0","0","1","1","0","1","1","0","1","0",1.55068493150685
1238,0.495598240251121,-1.44247463180524,-0.452837354875142,"1","0","0","0","1","1","0","0","0","0",1.4027397260274
1239,-0.778548524292239,0.125529785315588,-0.366233025778509,"1","0","0","0","1","1","0","0","0","0",1.53698630136986
1240,0.130767958776964,-1.28567419009315,2.58434573964647,"0","0","0","0","1","1","0","0","0","0",1.05753424657534
1241,0.213544577262697,0.595931110451835,0.500701724554346,"0","0","0","0","1","1","1","0","1","0",1.32328767123288
1244,-0.361599631178916,0.909531993876,-0.166944439309318,"0","0","0","0","1","1","1","0","0","0",1.20547945205479
1245,-0.261041368722173,-1.44247463180524,-0.498244880906097,"0","0","1","1","0","1","0","1","0","0",1.15342465753425
1246,1.48155974043674,0.203930006171629,-0.137867690184233,"0","0","0","0","1","1","1","0","0","0",0.0684931506849315
1248,0.676480480645872,2.00713508586058,-0.308895118012604,"0","0","0","1","1","1","0","1","0","0",1.63013698630137
1249,-0.631390091428713,-0.344871539820659,-0.523148841507034,"1","0","1","0","1","1","0","0","0","0",0.898630136986301
1258,1.85558742396487,0.203930006171629,-0.131551605736318,"0","0","0","0","1","1","1","0","0","0",0.6
1260,0.641530352840784,0.595931110451835,0.437465011192941,"0","0","0","1","1","1","1","0","1","0",0.843835616438356
1261,-0.707421948408201,1.06633243558808,-0.0113183945791657,"1","0","0","0","1","1","1","0","0","0",0.726027397260274
1262,3.47371702532672,-0.815272864956907,4.12217004855948,"0","0","0","0","1","1","0","0","0","0",0.745205479452055
1263,1.18295075375117,0.556731000023815,-0.447659303661086,"0","0","0","0","1","1","1","0","1","0",2.44657534246575
1264,0.926036656376934,0.125529785315588,-0.496074488952952,"0","0","0","1","0","1","1","0","1","0",0.912328767123288
1267,-0.724590432242279,1.45833353986829,-0.257987098017999,"0","0","1","0","1","1","1","0","1","0",2.59452054794521
1270,-0.53083182897197,0.595931110451835,1.41071103278874,"0","0","0","1","0","1","1","0","1","0",0.824657534246575
1271,0.671575199550421,-1.16807385880909,-0.428957624184677,"0","0","1","0","1","1","0","0","0","0",0.178082191780822
1272,-0.470742135552697,0.125529785315588,-0.473454723628545,"0","0","1","0","1","1","0","0","0","0",0.802739726027397
1273,-0.559650355407744,0.203930006171629,2.01807936969904,"0","1","0","0","1","1","1","0","1","0",0.515068493150685
1275,1.9303929606705,-1.44247463180524,-0.469888886162455,"0","0","1","1","0","1","1","0","0","0",0.156164383561644
1276,0.681385761741323,1.06633243558808,-0.0683148923749132,"0","0","0","0","1","1","1","0","0","0",1.01095890410959
1277,-0.655303336769036,4.20234126982973,0.0338235903638888,"0","0","1","1","1","1","1","1","1","0",0.136986301369863
1278,-0.218120159136978,1.45833353986829,-0.397080048822929,"0","0","0","1","1","1","1","0","0","0",0.802739726027397
1280,1.36505931441979,-0.815272864956907,-0.693474482174525,"1","0","1","0","1","1","0","0","0","0",2.89315068493151
1281,-0.654077016495173,-1.28567419009315,-0.26045283669136,"1","0","0","0","1","1","0","0","0","0",0.583561643835616
1282,-0.534510789793558,-0.188071098108577,-0.665194356313141,"0","0","0","0","1","1","0","0","1","0",0.575342465753425
1284,1.65263141864059,-1.05047352752503,-0.577720244673488,"0","0","1","0","1","1","1","0","0","0",1.03561643835616
1285,-0.540642391162872,0.360730447883712,-0.231338153125146,"0","0","0","0","1","1","1","0","1","0",1.14246575342466
1286,-0.527152868150382,0.831131773019959,-0.064705701261819,"0","0","0","0","1","1","1","0","0","0",0.578082191780822
1287,-0.782227485113827,0.125529785315588,-0.257987098017999,"0","0","0","1","0","1","1","0","1","0",1.0986301369863
1289,0.145483802063316,-0.188071098108577,-0.32626909204951,"1","0","0","0","1","1","0","0","0","0",0.917808219178082
1291,1.55943107782703,0.125529785315588,-0.257987098017999,"0","0","0","1","1","1","1","1","1","0",0.495890410958904
1292,-0.113269775721716,-1.7560755152294,-0.564531523334243,"0","0","0","1","1","1","0","1","1","0",0.172602739726027
1295,0.219676178632011,-0.344871539820659,-0.443233618862747,"0","0","1","0","1","1","0","0","0","0",0.638356164383562
1298,1.37793567729534,0.125529785315588,1.42216723400959,"0","0","1","1","1","1","1","1","0","0",1.37534246575342
1300,2.64472452019553,-0.344871539820659,-0.49403415794082,"1","0","0","0","1","1","0","0","0","0",2.10958904109589
1301,-0.471355295689629,0.909531993876,0.121357313268173,"0","0","0","0","1","1","1","0","1","0",1.38904109589041
1302,-0.569460917598646,0.595931110451835,0.690373930197432,"0","0","0","0","1","1","1","0","1","0",0.178082191780822
1303,-0.587242561569655,2.00713508586058,0.184581381815869,"0","0","0","0","1","1","1","0","0","0",0.468493150684932
1305,-0.410652442133424,1.12447926605631,-0.262520263732869,"0","0","0","1","1","1","1","0","1","0",0.158904109589041
1307,0.265050028764931,0.595931110451835,0.320513129193414,"0","0","0","1","1","1","1","1","0","0",1.74794520547945
1309,-0.50814490390551,1.06633243558808,1.0697183414836,"0","0","1","0","1","1","1","0","0","0",2.44109589041096
1310,-0.720911471420691,-0.658472423244824,-0.577300256218135,"1","0","0","0","1","1","0","0","0","0",1
1311,-0.560876675681607,0.909531993876,-0.27304707114606,"0","0","0","0","1","1","1","1","1","0",0.252054794520548
1315,-0.316225781045995,1.06633243558808,-0.440072415435362,"0","0","0","0","1","1","1","0","0","0",0.567123287671233
1318,-0.582950440611136,-1.44247463180524,-0.393729173189902,"0","0","0","1","0","1","0","0","1","0",0.243835616438356
1319,-0.130438259555794,-0.736872644100866,-0.115985840059876,"0","0","0","0","1","1","1","0","1","0",0.564383561643836
1320,0.831609995289505,0.831131773019959,-0.479271337934933,"0","0","1","0","1","1","1","0","0","0",0.526027397260274
1324,-0.519181786370275,0.595931110451835,-0.321223811379404,"0","0","0","0","1","1","1","0","0","0",1.4958904109589
1325,-0.237741283518782,0.360730447883712,-0.496025716100073,"0","0","1","1","1","1","1","0","1","0",0.208219178082192
1327,0.805857269538388,-0.266471318964618,-0.00509714623407256,"0","0","0","0","1","1","1","0","0","0",0.627397260273973
1328,-0.538802910752078,0.125529785315588,0.0897389565874706,"0","0","0","0","1","1","1","0","0","0",0.0328767123287671
1329,0.609032865583423,-0.815272864956907,-0.405533106787756,"1","0","0","0","1","1","0","0","0","0",2.49315068493151
1330,-0.689027144300261,0.125529785315588,-0.0872821129392218,"0","0","0","1","1","1","1","1","1","0",1.03013698630137
1333,-0.750343157993396,-0.815272864956907,-0.628758325609104,"1","0","0","0","1","1","0","0","0","0",0.73972602739726
1336,1.79611089068253,0.360730447883712,-0.33190235655711,"1","0","0","0","1","1","0","0","0","0",1.45205479452055
